application_id,age,gender,marital_status,education,employment_type,annual_income,credit_score,existing_loans_count,loan_amount,loan_term_months,loan_purpose,region,application_date,approval_status,default_flag
LN100045,64,Female,Single,Graduate,Self-Employed,50700.0,656.0,3,32800.0,36,Personal,Central,2024-06-21,Rejected,
LN100161,50,Male,Single,Not Graduate,Self-Employed,21300.0,576.0,4,12800.0,60,Business,West,2024-04-20,Rejected,
LN102775,34,Male,Widowed,Graduate,Business Owner,12000.0,551.0,4,4700.0,48,Business,West,2024-03-02,Rejected,
LN102677,60,Male,Single,Not Graduate,Salaried,76800.0,728.0,3,44700.0,24,Medical,West,2024-01-29,Approved,0
LN100288,45,Male,Divorced,Graduate,Salaried,52300.0,849.0,2,29100.0,24,Debt Consolidation,North,2024-01-16,Approved,0
LN103169,48,Female,Single,Not Graduate,Business Owner,77800.0,623.0,3,22200.0,36,Auto,Central,2024-05-09,Rejected,
LN101948,21,Male,Married,Not Graduate,Self-Employed,85600.0,611.0,0,45900.0,24,Personal,North,2023-04-02,Rejected,
LN100575,37,Female,Married,Not Graduate,Salaried,13100.0,618.0,2,8000.0,36,Personal,West,2023-01-06,Rejected,
LN100850,65,Female,Divorced,Graduate,Self-Employed,61000.0,850.0,1,30400.0,36,Debt Consolidation,North,2023-11-01,Approved,1
LN100911,29,Male,Married,Not Graduate,Self-Employed,52200.0,651.0,3,26400.0,60,Education,Central,2023-06-19,Rejected,
LN101254,50,Female,Single,Post Graduate,Self-Employed,47200.0,633.0,2,7400.0,36,Home Improvement,North,2023-10-04,Rejected,
LN101833,24,Male,Married,Not Graduate,Salaried,31900.0,548.0,2,7000.0,84,Medical,North,2023-07-07,Rejected,
LN101722,50,Female,Single,Graduate,Salaried,12000.0,639.0,3,6000.0,12,Debt Consolidation,East,2024-07-03,Rejected,
LN102133,38,Female,Married,Post Graduate,Salaried,34200.0,796.0,2,14800.0,24,Business,South,2023-05-12,Rejected,
LN101735,56,Male,Single,Not Graduate,Salaried,37600.0,555.0,2,20600.0,36,Education,North,2023-11-09,Approved,0
LN100932,32,Female,Married,Graduate,Salaried,49400.0,576.0,0,18300.0,24,Business,North,2023-09-27,Rejected,
LN101100,42,Female,Divorced,Graduate,Salaried,76300.0,573.0,2,23600.0,36,Education,Central,2024-02-09,Rejected,
LN101207,53,Female,Divorced,Graduate,Salaried,53700.0,602.0,1,18300.0,36,Auto,North,2023-08-03,Approved,0
LN102295,57,Female,Single,Not Graduate,Self-Employed,60700.0,679.0,4,28000.0,36,Home Improvement,West,2024-07-22,Rejected,
LN101843,59,Male,Single,Not Graduate,Business Owner,50900.0,613.0,0,21200.0,60,Debt Consolidation,East,2024-12-07,Rejected,
LN101848,44,Male,Divorced,Graduate,Salaried,60300.0,646.0,4,33400.0,84,Business,North,2024-07-10,Rejected,
LN102524,23,Female,Married,Post Graduate,Business Owner,50400.0,624.0,4,28300.0,48,Business,Central,2024-09-20,Rejected,
LN101694,28,Female,Divorced,Not Graduate,Salaried,67300.0,756.0,0,29600.0,36,Debt Consolidation,West,2024-11-17,Approved,0
LN100085,52,Male,Divorced,Post Graduate,Salaried,59500.0,733.0,4,35000.0,24,Business,North,2024-05-19,Rejected,
LN100469,62,Female,Married,Graduate,Self-Employed,59500.0,692.0,2,27700.0,24,Debt Consolidation,South,2023-08-01,Rejected,
LN102273,41,Male,Married,Graduate,Salaried,44400.0,652.0,3,16800.0,24,Debt Consolidation,East,2023-01-22,Approved,1
LN102822,26,Female,Single,Graduate,Business Owner,51100.0,639.0,2,20600.0,36,Auto,East,2024-01-29,Rejected,
LN102379,50,Female,Single,Graduate,Salaried,61400.0,793.0,4,33600.0,60,Medical,East,2023-02-11,Approved,0
LN100233,55,Male,Married,Not Graduate,Business Owner,100100.0,723.0,4,40000.0,48,Home Improvement,South,2024-01-19,Approved,0
LN102636,36,Male,Single,Post Graduate,Business Owner,77800.0,600.0,3,40200.0,84,Debt Consolidation,East,2024-11-24,Rejected,
LN102523,39,Male,Divorced,Graduate,Business Owner,72200.0,740.0,4,43500.0,48,Auto,South,2024-08-02,Rejected,
LN103152,29,Male,Divorced,Graduate,Self-Employed,100300.0,503.0,3,45900.0,36,Education,East,2023-12-14,Rejected,
LN102647,56,Male,Single,Post Graduate,Salaried,63600.0,528.0,4,38500.0,24,Business,East,2024-03-23,Rejected,
LN102469,30,Male,Single,Graduate,Business Owner,63300.0,759.0,1,18300.0,60,Business,East,2024-03-27,Approved,0
LN101711,42,Female,Single,Graduate,Salaried,43200.0,649.0,0,28100.0,48,Debt Consolidation,South,2023-09-12,Rejected,
LN100182,43,Male,Single,Not Graduate,Self-Employed,66800.0,566.0,4,42400.0,60,Home Improvement,East,2024-03-13,Rejected,
LN100988,32,Female,Married,Graduate,Salaried,32900.0,608.0,4,8900.0,12,Personal,North,2023-10-25,Rejected,
LN101000,57,Male,Married,Post Graduate,Business Owner,77300.0,719.0,2,48100.0,60,Debt Consolidation,East,2023-06-27,Approved,0
LN101641,23,Female,Divorced,Graduate,Salaried,65700.0,739.0,0,11700.0,36,Home Improvement,East,2024-08-10,Approved,0
LN101356,36,Male,Married,Post Graduate,Salaried,60400.0,621.0,0,21500.0,48,Debt Consolidation,West,2024-06-05,Rejected,
LN101462,23,Male,Single,Graduate,Self-Employed,27100.0,597.0,2,7600.0,36,Home Improvement,East,2023-05-07,Rejected,
LN100049,56,Female,Married,Not Graduate,Self-Employed,36900.0,764.0,2,8500.0,60,Medical,West,2023-09-05,Approved,0
LN103097,35,Female,Single,Not Graduate,Salaried,43700.0,547.0,4,22600.0,12,Home Improvement,South,2024-08-26,Rejected,
LN102577,41,Female,Widowed,Graduate,Business Owner,68700.0,757.0,0,11100.0,24,Home Improvement,West,2024-02-16,Approved,1
LN101258,45,Female,Married,Graduate,Business Owner,71300.0,703.0,2,36300.0,48,Education,North,2023-10-13,Rejected,
LN100486,36,Male,Married,Post Graduate,Salaried,51700.0,671.0,0,31700.0,36,Auto,North,2024-11-02,Approved,0
LN103167,33,Female,Divorced,Post Graduate,Business Owner,48100.0,587.0,3,14700.0,48,Auto,West,2024-05-29,Rejected,
LN102545,38,Male,Married,Post Graduate,Business Owner,69500.0,717.0,3,24700.0,24,Debt Consolidation,East,2023-12-06,Approved,0
LN101908,22,Female,Married,Graduate,Business Owner,15100.0,672.0,0,8600.0,24,Auto,South,2024-05-19,Rejected,
LN100106,56,Male,Divorced,Graduate,Salaried,63500.0,698.0,4,27400.0,24,Home Improvement,Central,2023-10-07,Approved,0
LN100443,42,Female,Single,Graduate,Salaried,53600.0,705.0,1,30300.0,48,Debt Consolidation,North,2024-01-28,Rejected,
LN101954,64,Male,Married,Not Graduate,Business Owner,45800.0,719.0,0,29300.0,48,Debt Consolidation,Central,2024-04-06,Rejected,
LN100646,41,Male,Married,Not Graduate,Business Owner,72300.0,563.0,3,39000.0,84,Education,South,2023-08-08,Rejected,
LN101762,21,Female,Single,Not Graduate,Business Owner,35300.0,488.0,3,19200.0,48,Debt Consolidation,South,2023-04-21,Rejected,
LN100726,53,Male,Single,Post Graduate,Salaried,59500.0,644.0,3,38600.0,24,Home Improvement,South,2023-08-26,Approved,0
LN102238,42,Female,Divorced,Graduate,Salaried,79200.0,655.0,4,34200.0,60,Education,South,2023-01-29,Approved,0
LN101856,37,Female,Married,Not Graduate,Salaried,82000.0,653.0,1,46000.0,36,Education,South,2023-01-03,Rejected,
LN102330,23,Female,Married,Graduate,Business Owner,71000.0,656.0,1,45700.0,36,Auto,East,2023-01-06,Rejected,
LN100029,40,Male,Divorced,Not Graduate,Business Owner,66800.0,555.0,2,16700.0,48,Debt Consolidation,North,2024-02-15,Rejected,
LN100169,22,Female,Married,Graduate,Business Owner,12000.0,790.0,1,5800.0,84,Personal,North,2023-11-18,Approved,0
LN101001,54,Female,Married,Graduate,Business Owner,53300.0,670.0,0,25400.0,36,Auto,East,2024-08-25,Rejected,
LN102148,59,Male,Married,Graduate,Salaried,89800.0,709.0,3,36000.0,36,Auto,North,2024-11-09,Approved,0
LN100197,26,Male,Married,Graduate,Business Owner,102500.0,690.0,1,53000.0,12,Auto,North,2023-09-14,Approved,0
LN100495,39,Male,Married,Not Graduate,Business Owner,63300.0,489.0,4,33600.0,48,Debt Consolidation,East,2024-12-04,Rejected,
LN102026,48,Male,Single,Post Graduate,Salaried,69300.0,738.0,3,30300.0,24,Business,West,2023-10-20,Rejected,
LN100647,45,Female,Single,Graduate,Self-Employed,35200.0,637.0,1,20500.0,48,Medical,North,2024-04-29,Approved,0
LN103035,64,Male,Single,Post Graduate,Self-Employed,58100.0,668.0,1,34200.0,36,Debt Consolidation,North,2024-07-11,Rejected,
LN100044,24,Male,Married,Post Graduate,Business Owner,101700.0,710.0,4,40800.0,60,Debt Consolidation,West,2023-09-25,Approved,0
LN102758,37,Female,Divorced,Post Graduate,Business Owner,21200.0,527.0,2,9900.0,60,Medical,North,2024-05-26,Rejected,
LN100373,37,Male,Single,Graduate,Business Owner,31900.0,539.0,2,6800.0,48,Medical,Central,2023-06-11,Rejected,
LN100678,44,Male,Married,Not Graduate,Salaried,63400.0,677.0,4,35900.0,48,Medical,West,2024-10-15,Rejected,
LN100566,31,Male,Married,Post Graduate,Self-Employed,68600.0,708.0,4,22700.0,36,Education,South,2023-05-01,Rejected,
LN102895,45,Male,Married,Post Graduate,Salaried,67800.0,642.0,4,11500.0,48,Home Improvement,North,2024-05-31,Approved,0
LN100460,53,Female,Married,Post Graduate,Business Owner,59600.0,563.0,1,20600.0,36,Business,East,2024-09-15,Rejected,
LN101932,58,Female,Divorced,Graduate,Salaried,55800.0,739.0,1,22300.0,36,Medical,South,2023-10-15,Approved,0
LN101155,47,Female,Married,Post Graduate,Self-Employed,44000.0,582.0,1,25600.0,48,Education,Central,2024-11-06,Rejected,
LN100039,49,Female,Single,Post Graduate,Salaried,63400.0,655.0,1,35400.0,36,Auto,North,2024-09-02,Approved,0
LN102482,29,Female,Single,Not Graduate,Salaried,26500.0,686.0,2,11900.0,24,Personal,North,2024-02-05,Rejected,
LN100973,42,Female,Married,Graduate,Self-Employed,49900.0,543.0,2,24200.0,24,Business,Central,2024-09-06,Rejected,
LN103055,42,Male,Married,Not Graduate,Salaried,88900.0,689.0,3,47700.0,36,Home Improvement,East,2023-09-30,Rejected,
LN101786,29,Female,Single,Graduate,Business Owner,57900.0,598.0,2,19000.0,24,Debt Consolidation,West,2024-12-06,Approved,0
LN101498,42,Male,Single,Post Graduate,Business Owner,924400.0,677.0,3,486600.0,36,Medical,South,2024-04-14,Approved,0
LN102504,23,Female,Married,Not Graduate,Salaried,73500.0,801.0,4,24300.0,36,Debt Consolidation,West,2024-11-22,Approved,0
LN101835,27,Female,Single,Graduate,Self-Employed,89100.0,734.0,1,53800.0,60,Medical,Central,2023-08-13,Approved,0
LN102308,34,Female,Married,Not Graduate,Salaried,74000.0,671.0,4,20800.0,36,Debt Consolidation,North,2024-05-18,Rejected,
LN101840,40,Male,Single,Not Graduate,Salaried,98400.0,794.0,4,34300.0,36,Business,North,2023-05-02,Approved,0
LN102083,51,Female,Married,Post Graduate,Salaried,79200.0,655.0,1,41000.0,24,Home Improvement,West,2023-05-31,Rejected,
LN100827,61,Female,Married,Post Graduate,Self-Employed,63300.0,627.0,0,11600.0,24,Business,West,2024-04-19,Rejected,
LN101935,28,Female,Widowed,Graduate,Salaried,63300.0,541.0,2,6900.0,48,Education,East,2024-01-09,Rejected,
LN102044,33,Male,Married,Graduate,Salaried,63300.0,653.0,0,29100.0,36,Personal,West,2024-10-28,Approved,0
LN100309,25,Male,Divorced,Post Graduate,Salaried,83300.0,703.0,2,28400.0,24,Debt Consolidation,South,2023-07-19,Approved,0
LN100276,42,Male,Married,Graduate,Salaried,63300.0,635.0,4,12600.0,24,Auto,South,2023-10-28,Rejected,
LN100636,31,Male,Married,Graduate,Self-Employed,94100.0,588.0,2,52900.0,12,Auto,South,2024-05-22,Approved,0
LN100654,45,Male,Divorced,Graduate,Salaried,67600.0,817.0,3,13900.0,36,Personal,South,2024-05-12,Rejected,
LN100622,28,Male,Married,Graduate,Business Owner,26100.0,722.0,4,6100.0,36,Business,East,2024-09-22,Rejected,
LN101859,54,Female,Married,Not Graduate,Self-Employed,55000.0,680.0,0,27700.0,48,Medical,North,2023-10-04,Approved,0
LN100844,21,Female,Married,Not Graduate,Salaried,31900.0,694.0,2,7000.0,60,Auto,North,2024-09-08,Rejected,
LN100393,47,Male,Married,Not Graduate,Self-Employed,36700.0,599.0,4,5600.0,24,Education,West,2024-07-02,Approved,0
LN102155,43,Male,Married,Graduate,Self-Employed,81700.0,459.0,3,16700.0,48,Home Improvement,South,2024-04-25,Rejected,
LN100349,28,Female,Single,Graduate,Self-Employed,36300.0,650.0,2,20800.0,84,Debt Consolidation,Central,2024-06-11,Rejected,
LN102572,53,Female,Married,Graduate,Salaried,50900.0,692.0,2,20200.0,36,Education,South,2024-11-20,Rejected,
LN100784,42,Male,Married,Not Graduate,Salaried,46300.0,699.0,3,28800.0,24,Business,North,2024-04-21,Rejected,
LN100047,61,Female,Married,Post Graduate,Self-Employed,48700.0,582.0,1,13700.0,60,Medical,North,2023-07-16,Rejected,
LN101978,23,Female,Single,Graduate,Salaried,63600.0,689.0,2,19000.0,24,Auto,Central,2024-12-28,Rejected,
LN102251,45,Male,Single,Post Graduate,Salaried,30300.0,616.0,2,12000.0,12,Auto,East,2024-01-10,Rejected,
LN101655,31,Female,Married,Post Graduate,Salaried,99300.0,716.0,1,42100.0,60,Business,North,2024-01-14,Approved,1
LN102069,39,Female,Married,Graduate,Business Owner,73200.0,549.0,4,16100.0,36,Auto,Central,2024-11-09,Rejected,
LN100402,35,Female,Single,Not Graduate,Salaried,94800.0,655.0,0,26600.0,48,Medical,West,2024-01-10,Approved,0
LN101107,61,Male,Married,Graduate,Business Owner,86800.0,769.0,1,20200.0,24,Personal,East,2024-01-17,Approved,0
LN101154,34,Male,Married,Graduate,Salaried,63000.0,471.0,2,30300.0,36,Home Improvement,East,2024-11-05,Rejected,
LN101439,63,Female,Married,Graduate,Self-Employed,70000.0,717.0,2,18900.0,36,Personal,South,2024-06-07,Approved,0
LN103196,31,Male,Single,Graduate,Self-Employed,57300.0,708.0,4,18800.0,24,Education,Central,2024-02-05,Rejected,
LN102001,23,Male,Married,Not Graduate,Salaried,49700.0,646.0,1,9900.0,48,Medical,West,2023-07-07,Approved,0
LN100989,56,Male,Married,Graduate,Salaried,28400.0,599.0,0,10000.0,36,Business,South,2024-01-13,Rejected,
LN101865,39,Female,Married,Graduate,Salaried,81200.0,598.0,4,34100.0,84,Debt Consolidation,North,2023-06-02,Approved,0
LN102789,58,Female,Married,Graduate,Salaried,45000.0,637.0,0,26100.0,60,Home Improvement,Central,2023-02-25,Rejected,
LN101310,44,Female,Single,Graduate,Salaried,88700.0,595.0,0,57200.0,60,Debt Consolidation,West,2024-03-25,Rejected,
LN100033,45,Female,Married,Graduate,Business Owner,65900.0,705.0,0,20200.0,24,Auto,North,2023-10-08,Rejected,
LN100787,51,Male,Single,Not Graduate,Salaried,55000.0,771.0,2,17100.0,24,Medical,East,2024-11-09,Approved,1
LN102971,23,Male,Single,Post Graduate,Salaried,53500.0,733.0,3,14700.0,60,Business,East,2024-08-21,Approved,0
LN101043,37,Male,Married,Not Graduate,Business Owner,53400.0,512.0,4,8600.0,60,Debt Consolidation,South,2023-11-08,Rejected,
LN100481,58,Male,Single,Graduate,Self-Employed,89800.0,585.0,0,30200.0,12,Personal,Central,2023-04-14,Rejected,
LN101243,43,Male,Widowed,Graduate,Salaried,41800.0,758.0,1,24900.0,36,Business,West,2023-02-06,Rejected,
LN102627,21,Male,Single,Graduate,Self-Employed,63300.0,712.0,3,35100.0,60,Debt Consolidation,East,2023-02-11,Approved,0
LN102529,46,Female,Married,Not Graduate,Business Owner,34200.0,654.0,1,17700.0,36,Personal,North,2023-12-09,Rejected,
LN100931,52,Female,Divorced,Graduate,Salaried,55800.0,513.0,0,33400.0,48,Home Improvement,Central,2024-09-23,Rejected,
LN102404,38,Female,Married,Graduate,Salaried,66000.0,550.0,4,28000.0,36,Business,North,2023-12-09,Rejected,
LN101685,44,Female,Divorced,Graduate,Business Owner,46900.0,708.0,0,16700.0,60,Debt Consolidation,Central,2023-03-26,Rejected,
LN101248,35,Female,Single,Not Graduate,Business Owner,69700.0,555.0,4,25700.0,84,Auto,North,2023-03-15,Approved,0
LN100759,53,Male,Single,Graduate,Salaried,29600.0,518.0,4,10000.0,48,Personal,Central,2024-04-25,Rejected,
LN100092,58,Male,Married,Graduate,Salaried,55500.0,546.0,3,26700.0,60,Debt Consolidation,East,2023-01-17,Rejected,
LN101175,36,Male,Single,Post Graduate,Salaried,111000.0,646.0,3,17300.0,48,Debt Consolidation,North,2023-03-10,Approved,0
LN101415,56,Female,Single,Not Graduate,Business Owner,27500.0,655.0,3,17800.0,36,Auto,West,2024-12-29,Rejected,
LN101341,27,Male,Single,Graduate,Self-Employed,106100.0,485.0,0,60400.0,12,Education,South,2024-12-18,Rejected,
LN101472,41,Female,Married,Graduate,Salaried,85300.0,572.0,3,21900.0,36,Education,North,2023-09-26,Approved,0
LN102851,38,Male,Single,Graduate,Business Owner,32300.0,610.0,4,5500.0,48,Debt Consolidation,North,2024-05-13,Rejected,
LN102793,45,Female,Married,Post Graduate,Salaried,92500.0,741.0,2,36200.0,48,Debt Consolidation,South,2024-09-08,Approved,0
LN102327,28,Female,Married,Graduate,Salaried,79100.0,704.0,1,34500.0,36,Personal,Central,2024-06-08,Rejected,
LN101607,47,Male,Single,Not Graduate,Salaried,74800.0,588.0,1,40600.0,12,Medical,East,2024-01-10,Rejected,
LN100764,37,Female,Divorced,Graduate,Salaried,90700.0,629.0,3,46900.0,48,Education,North,2024-03-23,Rejected,
LN102652,65,Male,Married,Post Graduate,Salaried,66800.0,621.0,4,39500.0,24,Education,East,2023-06-10,Rejected,
LN103194,54,Male,Single,Not Graduate,Business Owner,58300.0,457.0,0,35300.0,24,Business,Central,2024-11-19,Rejected,
LN101373,39,Female,Married,Post Graduate,Salaried,78400.0,784.0,4,33700.0,24,Business,East,2024-06-03,Approved,0
LN101951,48,Female,Single,Post Graduate,Business Owner,79200.0,496.0,1,14800.0,36,Business,South,2023-02-26,Rejected,
LN102448,56,Male,Married,Graduate,Salaried,94000.0,783.0,0,55300.0,60,Auto,Central,2024-12-04,Approved,0
LN101728,40,Female,Married,Not Graduate,Salaried,63300.0,582.0,1,25100.0,12,Auto,South,2023-04-25,Rejected,
LN100257,25,Male,Married,Graduate,Salaried,58400.0,569.0,3,33000.0,24,Business,West,2024-02-11,Rejected,
LN100944,26,Female,Married,Not Graduate,Salaried,28200.0,487.0,3,16300.0,48,Medical,Central,2024-04-27,Rejected,
LN103144,55,Male,Married,Graduate,Salaried,69600.0,649.0,1,20200.0,36,Business,South,2024-05-26,Approved,0
LN101219,40,Female,Divorced,Graduate,Salaried,104400.0,615.0,4,57000.0,48,Debt Consolidation,East,2024-04-23,Approved,1
LN101161,43,Female,Single,Post Graduate,Self-Employed,60200.0,681.0,4,18900.0,36,Personal,East,2024-01-03,Approved,0
LN102542,64,Male,Divorced,Graduate,Salaried,62500.0,533.0,0,34500.0,36,Medical,East,2024-04-09,Rejected,
LN100772,21,Male,Married,Not Graduate,Salaried,63300.0,662.0,1,15800.0,12,Debt Consolidation,North,2024-11-09,Rejected,
LN102598,64,Male,Widowed,Graduate,Salaried,86500.0,663.0,1,21400.0,48,Home Improvement,North,2024-10-31,Approved,0
LN101486,28,Male,Married,Not Graduate,Business Owner,72700.0,605.0,0,23000.0,36,Auto,West,2024-01-22,Rejected,
LN102249,40,Male,Single,Post Graduate,Salaried,39800.0,562.0,4,9700.0,60,Auto,South,2023-09-12,Rejected,
LN100312,26,Female,Married,Graduate,Self-Employed,31900.0,689.0,0,7000.0,84,Auto,North,2023-07-22,Rejected,
LN100290,57,Male,Married,Not Graduate,Salaried,64000.0,714.0,4,28100.0,12,Auto,Central,2024-03-24,Approved,1
LN100763,63,Male,Single,Not Graduate,Salaried,64000.0,513.0,3,39100.0,24,Home Improvement,Central,2024-02-26,Rejected,
LN103184,49,Male,Married,Graduate,Salaried,50700.0,760.0,2,26200.0,48,Auto,Central,2024-08-11,Approved,0
LN102997,36,Male,Divorced,Not Graduate,Salaried,44800.0,629.0,4,26400.0,36,Personal,West,2023-01-28,Rejected,
LN100183,52,Male,Single,Graduate,Self-Employed,43300.0,704.0,4,7100.0,36,Education,North,2024-11-04,Rejected,
LN101176,35,Female,Married,Graduate,Salaried,66800.0,670.0,0,14900.0,60,Business,East,2023-02-24,Approved,0
LN101349,47,Male,Married,Graduate,Salaried,66700.0,471.0,0,30300.0,48,Debt Consolidation,Central,2023-11-30,Rejected,
LN103116,49,Male,Divorced,Graduate,Salaried,57000.0,573.0,4,17900.0,12,Auto,West,2024-06-25,Rejected,
LN103078,30,Male,Widowed,Graduate,Salaried,63500.0,685.0,3,28100.0,60,Education,South,2024-03-02,Rejected,
LN102298,30,Male,Single,Not Graduate,Salaried,63300.0,628.0,2,20900.0,60,Debt Consolidation,North,2024-07-18,Approved,1
LN102871,64,Male,Single,Graduate,Self-Employed,63100.0,782.0,1,24800.0,36,Debt Consolidation,Central,2024-04-08,Approved,0
LN101099,40,Male,Single,Post Graduate,Salaried,86500.0,492.0,2,28800.0,60,Medical,South,2023-05-09,Rejected,
LN102988,61,Female,Married,Graduate,Business Owner,62900.0,559.0,3,26400.0,36,Medical,South,2023-07-21,Rejected,
LN100391,29,Female,Married,Graduate,Salaried,74000.0,710.0,4,21000.0,60,Personal,East,2024-07-07,Approved,0
LN101919,44,Female,Married,Post Graduate,Salaried,79100.0,638.0,1,45800.0,48,Personal,South,2023-06-23,Approved,0
LN101456,65,Female,Married,Graduate,Salaried,57300.0,532.0,4,10700.0,36,Business,North,2024-05-21,Rejected,
LN101092,58,Male,Married,Graduate,Salaried,62100.0,746.0,0,26500.0,24,Home Improvement,South,2023-03-21,Approved,0
LN102022,50,Female,Married,Graduate,Self-Employed,63700.0,667.0,2,17000.0,60,Business,East,2023-07-30,Rejected,
